age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,fairness_weight,merit_score,final_score
41,Local-gov,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,45,United-States,<=50K,1.093519284984871,0.4749175286367857,0.5193314763416799
42,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,60,?,>50K,0.7876373846816079,0.515164942672171,0.4057631681259592
52,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.6170268381040291,1.3574379755553538
38,Private,12th,8,Never-married,Other-service,Unmarried,White,Female,17,United-States,<=50K,0.8525062819796573,0.3122365110276295,0.26618358711446466
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5115753424468195,0.5594175026883366
55,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,40,Philippines,<=50K,1.093519284984871,0.47113642715506876,0.5151967689529375
20,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.4531912216742734,0.3863483634153535
23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.45730081071531303,0.500067255556411
24,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5186706737249929,0.5671763842743754
48,Private,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Male,40,United-States,<=50K,1.093519284984871,0.5815473860513097,0.6359332817796489
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4259309477036332,0.3631088086068962
22,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K,0.8525062819796573,0.3411350293354576,0.2908197555117923
28,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4641501257837124,0.3956908980122629
28,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,45,France,>50K,0.7876373846816079,0.6071093094489475,0.478181988710226
25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.4300405367446728,0.47025762025554474
48,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.5074657534057799,0.5549235878185973
32,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,43,United-States,<=50K,1.093519284984871,0.4534050880443729,0.4958072076867851
31,Private,9th,5,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,35,United-States,<=50K,1.093519284984871,0.2953005311615169,0.32291682569139457
65,?,HS-grad,9,Widowed,?,Other-relative,White,Female,25,United-States,<=50K,0.8525062819796573,0.41595750627216205,0.3546063871336108
56,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,0.8525062819796573,0.4795471064935134,0.4088169207908879
22,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,75,United-States,<=50K,1.093519284984871,0.646645233412279,0.7071190332798702
27,Private,Bachelors,13,Never-married,Tech-support,Other-relative,White,Male,50,United-States,<=50K,1.093519284984871,0.5986986301105027,0.6546884979198586
27,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4327802627720325,0.36894789272996453
30,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.6098490354763073,0.6668816812227648
33,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.47099944085211165,0.4015299821353312
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,United-States,>50K,0.7876373846816079,0.5980626222826104,0.47105647969049963
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,22,United-States,<=50K,0.8525062819796573,0.3691682974369471,0.31471829267273205
37,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.44647889290883114,0.4882332797345018
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4314103997583527,0.4717555918787912
32,?,12th,8,Never-married,?,Own-child,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4096295778424318,0.34921178839534817
43,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.48469807098891027,0.41320815038146785
47,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.46017752304562987,0.39230422922223795
26,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,2.1999658551748333,0.5514103997503527,1.2130840516390813
24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.45867067372899284,0.39101963071380813
34,Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,70,United-States,<=50K,0.8525062819796573,0.5201244059112022,0.4434093234502371
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.4639586245273468,0.5073477033557084
35,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,Taiwan,>50K,2.1999658551748333,0.5937391668714714,1.3062058939971897
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.5197945205288986,0.4094095967212121
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7,United-States,<=50K,1.093519284984871,0.3059071847749184,0.33451540596680357
42,Private,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.48332820797523046,0.41204033355685427
25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,35,United-States,<=50K,1.093519284984871,0.5270813530634376,0.5763736243307886
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.47250629016874857,0.37216361863412206
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4300405367446728,0.47025762025554474
23,Private,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,50,United-States,<=50K,1.093519284984871,0.5932191780557833,0.648696611426873
35,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5196575342259416,0.5682555352637528
28,Private,9th,5,Never-married,Other-service,Other-relative,White,Male,52,United-States,<=50K,1.093519284984871,0.3692521666094767,0.4037843652099094
41,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.633795079650491,0.4992006989599841
26,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4314103997583527,0.4717555918787912
37,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,30,United-States,<=50K,0.8525062819796573,0.40056052556236094,0.3414803643549858
22,Private,HS-grad,9,Never-married,Other-service,Unmarried,Other,Male,20,Puerto-Rico,<=50K,1.093519284984871,0.33409421301069275,0.36533846492903593
30,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.5568898518050721,0.6089697925612132
42,Private,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.5733282079692305,0.6269454520401703
38,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.4619303885720408,0.39379855809496883
49,Private,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,40,?,<=50K,1.093519284984871,0.22291724908898955,0.24376431083458622
27,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.644616997456973,0.5077244459983209
43,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,2.1999658551748333,0.4546980709909103,1.000320230593865
25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4300405367446728,0.47025762025554474
23,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.547300810709313,0.5984839911984882
68,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Ireland,>50K,0.7876373846816079,0.608944646324907,0.47962756864721645
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,25,United-States,<=50K,1.093519284984871,0.2602040816215285,0.28453818128491887
45,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5774377970102701,0.4922693494037494
45,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K,0.7876373846816079,0.5174377970142701,0.4075533531757324
30,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.4668898518110721,0.36773990181485633
49,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,20,United-States,<=50K,0.8525062819796573,0.4010805143780491,0.3419236580869191
29,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,0.8525062819796573,0.43551998879939224,0.3712835263791919
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,19,United-States,<=50K,0.8525062819796573,0.35676265024668596,0.3041424005110111
59,Private,11th,7,Divorced,Other-service,Not-in-family,Black,Female,35,United-States,<=50K,0.8525062819796573,0.39365669554055305,0.3355948058916748
26,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.410287950784058,0.448657786579291
25,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,37,United-States,<=50K,0.8525062819796573,0.5662650265307317,0.48274449238282613
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,>50K,0.7876373846816079,0.5098769918738171,0.4015981803888187
35,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4437391668814714,0.37829042732687385
45,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.45743779701827014,0.36029511009798654
66,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,28,United-States,<=50K,1.093519284984871,0.46110287948778295,0.5042248910819456
67,?,5th-6th,3,Widowed,?,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.3075747833312271,0.2622094349684031
33,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,Other,Male,36,United-States,<=50K,1.093519284984871,0.5126320939095236,0.5605730807922394
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,Puerto-Rico,<=50K,1.093519284984871,0.44784875592251105,0.48973125135774825
72,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,12,United-States,<=50K,1.093519284984871,0.3658526698175098,0.4000669499086494
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K,0.8525062819796573,0.32598965611783665,0.27790822970084395
39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5710553536271312,0.6244600419851232
22,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,12,United-States,<=50K,1.093519284984871,0.3273595191315165,0.3579739472936871
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,32,United-States,<=50K,1.093519284984871,0.5119359798458167,0.5598118666390268
25,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.37004053674867277,0.40464646316082653
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4614103997563527,0.5045611704261502
50,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4642871120866694,0.5077069108367054
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4273008107173131,0.36427662543150985
41,Private,10th,6,Divorced,Sales,Not-in-family,White,Male,48,United-States,<=50K,1.093519284984871,0.3986930388467268,0.43597852676811805
60,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4779857422234681,0.5226866270691697
67,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,7,United-States,<=50K,0.8525062819796573,0.3360441710758754,0.28647976686483045
62,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,60,United-States,<=50K,0.8525062819796573,0.6025622029417682,0.5136880632913585
22,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,35,United-States,<=50K,1.093519284984871,0.432971764028398,0.473462973818972
37,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4764788929068311,0.4062012494337859
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,10,United-States,<=50K,1.093519284984871,0.2213265305998232,0.24202482948970083
52,Federal-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.6170268381040291,1.3574379755553538
31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K,1.093519284984871,0.41530053115351684,0.4541391398808309
23,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.547300810709313,0.5984839911984882
27,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,50,Mexico,<=50K,1.093519284984871,0.4786986301185028,0.5234661837304224
38,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,<=50K,0.8525062819796573,0.5008079395937461,0.4269419145689573
23,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.3373008107233131,0.28755106005845577
22,State-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4559309477016331,0.3886839970645808
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.47935560523714793,0.5241845986924161
55,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.2911364271670687,0.31836329766878296
39,Private,5th-6th,3,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.8525062819796573,0.2692186189481909,0.2295105638792203
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.46004053674267276,0.3921874475384219
25,Private,Bachelors,13,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,44,Philippines,<=50K,1.093519284984871,0.5684078836752608,0.621564982536335
66,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,24,United-States,<=50K,1.093519284984871,0.44273553254919484,0.4841398429905916
30,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.4668898518110721,0.39802653166149027
32,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4396295778404319,0.4807434216182697
43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.48469807098891027,0.3817663209939256
18,Private,7th-8th,4,Never-married,Sales,Own-child,White,Male,30,Mexico,<=50K,1.093519284984871,0.2245331283124435,0.24553130592763947
20,Private,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,60,United-States,<=50K,1.093519284984871,0.4550279563732139,0.4975818455013639
20,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,Black,Male,45,United-States,<=50K,1.093519284984871,0.44615040534950856,0.48787407225350493
34,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.5923693038577916,0.5049985527906838
33,Private,Assoc-acdm,12,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K,1.093519284984871,0.5309994408481117,0.5806581288835934
40,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5424252166428112,0.5931524350610106
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.5328361755470521,0.4196816917716302
41,Local-gov,Preschool,1,Never-married,Handlers-cleaners,Own-child,White,Female,30,United-States,<=50K,0.8525062819796573,0.1660399776330804,0.14155012399196282
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K,0.8525062819796573,0.3246197931041568,0.2767404128762303
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.616506849288341,0.4855838424117671
44,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.5760679339965903,0.6299413952866633
50,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,35,Philippines,<=50K,0.8525062819796573,0.2613279284254343,0.22278370063941297
38,?,Prof-school,15,Divorced,?,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.5819303885640408,0.49609931192570766
30,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,25,United-States,<=50K,1.093519284984871,0.3680123007933668,0.4024285480291997
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.5500405367366727,0.46891301291147597
22,?,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4559309477016331,0.4985692839331644
25,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.46004053674267276,0.5030631988029037
63,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.6020953312565077,0.6584028561283454
55,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.47113642715506876,0.37108466331265527
26,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.4154920324098824,0.35420956774192014
22,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4559309477016331,0.4985692839331644
41,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4519583449635506,0.49422516622748747
21,Private,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.48456108468595327,0.5298768908572771
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44921861893619086,0.49122922298099464
82,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K,0.8525062819796573,0.4211839530117204,0.35906196581151645
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,1.093519284984871,0.24565557728673817,0.2686291112271396
60,Private,11th,7,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4179857422274681,0.4570754699744515
22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,1.093519284984871,0.3640942130086927,0.3981440434763949
39,Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,40,United-States,>50K,2.1999658551748333,0.4792186189341908,1.0542645988192596
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4423693038677916,0.4837393648647626
53,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.498396701125709,0.4248863186276046
27,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,60,United-States,<=50K,1.093519284984871,0.524616997464973,0.5736788039588072
37,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,50,United-States,<=50K,1.093519284984871,0.5223972602533014,0.5712514785102456
25,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,Mexico,<=50K,1.093519284984871,0.47595890409114294,0.5204702404839294
33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,Peru,<=50K,1.093519284984871,0.5628361755450522,0.6154722122456447
34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.6312468548794969,0.690280609396776
35,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,65,United-States,<=50K,0.8525062819796573,0.618535085243647,0.5273050457950319
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.5186161587715843,0.4084814749484722
33,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3509994408601117,0.38382465759943885
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.5657128878753689,0.44557661948683525
25,?,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.46004053674267276,0.5030631988029037
56,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3225062901787486,0.35266684783938845
34,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,85,England,>50K,0.7876373846816079,0.7690019569189075,0.6056946901626469
36,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.5651090298871513,0.6179576223006917
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.45880766003194995,0.3613740654194533
55,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.49409561082830383,0.3891681746954668
88,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.6963419065945042,0.7614633038042241
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,Columbia,<=50K,1.093519284984871,0.48502655854823296,0.5303858955023364
40,Self-emp-not-inc,Masters,14,Separated,Exec-managerial,Unmarried,White,Female,20,United-States,<=50K,0.8525062819796573,0.5087517472469303,0.43371406049613487
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,55,United-States,<=50K,0.8525062819796573,0.5234386357076586,0.4462347251716403
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,36,United-States,<=50K,0.8525062819796573,0.44044031309336185,0.37547813374917804
56,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.7284246575012188,0.7965464106360822
36,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K,1.093519284984871,0.5369457645880917,0.5871605485680249
67,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5175747833172271,0.5659780069792536
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5655759015724118,0.6184681554921375
20,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4531912216742734,0.3863483634153535
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,Philippines,<=50K,1.093519284984871,0.4273008107173131,0.46726167700905186
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,30,United-States,<=50K,1.093519284984871,0.37590299131612337,0.41105717028768135
19,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,15,United-States,<=50K,0.8525062819796573,0.337025440294418,0.28731630503795125
25,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.46004053674267276,0.5030631988029037
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.46839670112770904,0.5122008257064447
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,91,United-States,<=50K,1.093519284984871,0.6724433882937502,0.7353298131597856
33,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.2909994408641117,0.3182135005047207
33,Federal-gov,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.47099944085211165,0.5150469717888752
35,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.4737391668794714,0.40386561578455854
20,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.42319122167627343,0.46276776213931253
36,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.3851090298991513,0.4211241510165372
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,85,United-States,<=50K,1.093519284984871,0.6517416829542673,0.7126920991389868
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,United-States,<=50K,1.093519284984871,0.41973860775387906,0.458992262231567
45,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.6074377970082702,0.6642449454572688
24,Private,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Mexico,<=50K,1.093519284984871,0.24867067374299293,0.2719261773481437
63,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,22,United-States,<=50K,1.093519284984871,0.33944227004486127,0.37118666843309817
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,60,United-States,>50K,0.7876373846816079,0.5355759015744119,0.4218396024145641
25,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.5500405367366727,0.46891301291147597
44,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,1.093519284984871,0.41014956665811997,0.448506460868842
49,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,28,United-States,<=50K,0.8525062819796573,0.4078152082572253,0.3476650269261268
